station;heure;temperature;humidity
ParcST;2025-09-26 13:00:00;11.556333333333333;89.46666666666665
ParcST;2025-09-26 14:00:00;11.71;88.43966666666667
ParcST;2025-09-26 15:00:00;12.2555;84.72666666666667
ParcST;2025-09-26 16:00:00;12.622166666666667;80.34933333333333
ParcST;2025-09-26 17:00:00;12.392333333333333;81.53616666666666
ParcST;2025-09-26 18:00:00;11.390166666666667;87.77166666666666
ParcST;2025-09-26 19:00:00;10.666833333333335;90.45966666666668
ParcST;2025-09-26 20:00:00;10.467333333333334;91.634
ParcST;2025-09-26 21:00:00;10.393833333333333;92.19683333333334
ParcST;2025-09-26 22:00:00;10.299833333333334;93.714
ParcST;2025-09-26 23:00:00;10.218166666666667;94.15516666666667
ParcST;2025-09-27 00:00:00;10.144833333333333;94.58016666666667
ParcST;2025-09-27 01:00:00;10.017833333333334;95.41933333333333
ParcST;2025-09-27 02:00:00;10.075333333333333;94.75933333333334
ParcST;2025-09-27 03:00:00;10.022;94.63983333333333
ParcST;2025-09-27 04:00:00;9.948166666666667;95.30816666666665
ParcST;2025-09-27 05:00:00;9.858;95.07799999999999
ParcST;2025-09-27 06:00:00;9.228833333333334;95.48966666666666
ParcST;2025-09-27 07:00:00;8.9695;96.00566666666667
ParcST;2025-09-27 08:00:00;9.0395;95.92
ParcST;2025-09-27 09:00:00;9.881;94.72183333333334
ParcST;2025-09-27 10:00:00;11.5675;88.32583333333334
ParcST;2025-09-27 11:00:00;12.774166666666666;82.07483333333333
ParcST;2025-09-27 12:00:00;13.889666666666669;77.23116666666667
ParcST;2025-09-27 13:00:00;14.987;70.64416666666666
ParcST;2025-09-27 14:00:00;16.657333333333334;59.852833333333336
ParcST;2025-09-27 15:00:00;16.2285;55.90283333333334
ParcST;2025-09-27 16:00:00;16.24866666666667;58.380500000000005
ParcST;2025-09-27 17:00:00;15.9425;61.1335
ParcST;2025-09-27 18:00:00;15.310166666666667;63.36000000000001
ParcST;2025-09-27 19:00:00;13.917666666666667;70.21833333333333
ParcST;2025-09-27 20:00:00;13.056;74.7745
ParcST;2025-09-27 21:00:00;12.666166666666667;77.4115
ParcST;2025-09-27 22:00:00;11.730166666666667;79.571
ParcST;2025-09-27 23:00:00;10.923166666666667;81.36083333333333
ParcST;2025-09-28 00:00:00;10.258166666666666;82.264
ParcST;2025-09-28 01:00:00;8.314333333333334;87.945
ParcST;2025-09-28 02:00:00;7.828;91.26766666666667
ParcST;2025-09-28 03:00:00;8.767000000000001;91.29883333333333
ParcST;2025-09-28 04:00:00;9.105500000000001;91.30400000000002
ParcST;2025-09-28 05:00:00;9.9885;89.698
ParcST;2025-09-28 06:00:00;10.095833333333333;88.36650000000002
ParcST;2025-09-28 07:00:00;10.169166666666667;87.78616666666666
ParcST;2025-09-28 08:00:00;10.197833333333334;86.92283333333334
ParcST;2025-09-28 09:00:00;10.504;85.97516666666667
ParcST;2025-09-28 10:00:00;11.147;84.07583333333334
ParcST;2025-09-28 11:00:00;12.166000000000002;80.58966666666667
ParcST;2025-09-28 12:00:00;13.9255;73.73
ParcST;2025-09-28 13:00:00;13.997833333333332;72.52
ParcST;2025-09-28 14:00:00;14.612333333333334;70.6915
ParcST;2025-09-28 15:00:00;15.123;68.78166666666667
ParcST;2025-09-28 16:00:00;15.2665;68.92433333333334
ParcST;2025-09-28 17:00:00;15.381833333333333;68.119
ParcST;2025-09-28 18:00:00;15.182833333333335;70.55766666666666
ParcST;2025-09-28 19:00:00;13.624666666666668;77.85516666666668
ParcST;2025-09-28 20:00:00;12.295666666666667;84.82183333333333
ParcST;2025-09-28 21:00:00;12.485166666666666;85.72566666666667
ParcST;2025-09-28 22:00:00;11.700833333333334;87.133
ParcST;2025-09-28 23:00:00;10.123833333333334;90.3875
ParcST;2025-09-29 00:00:00;9.262;91.4935
ParcST;2025-09-29 01:00:00;8.5725;92.10533333333335
ParcST;2025-09-29 02:00:00;8.178166666666668;92.618
ParcST;2025-09-29 03:00:00;8.431333333333333;93.20016666666668
ParcST;2025-09-29 04:00:00;9.093166666666667;93.50833333333333
ParcST;2025-09-29 05:00:00;9.262333333333332;93.468
ParcST;2025-09-29 06:00:00;9.377666666666666;93.62933333333332
ParcST;2025-09-29 07:00:00;9.603666666666667;93.55316666666666
ParcST;2025-09-29 08:00:00;10.095333333333334;92.90666666666668
ParcST;2025-09-29 09:00:00;10.8335;91.40750000000001
ParcST;2025-09-29 10:00:00;12.624833333333333;87.10983333333333
ParcST;2025-09-29 11:00:00;14.0535;81.68016666666666
ParcST;2025-09-29 12:00:00;15.365333333333334;71.55083333333333
ParcST;2025-09-29 13:00:00;16.665333333333333;60.492999999999995
ParcST;2025-09-29 14:00:00;17.41133333333333;58.921166666666664
ParcST;2025-09-29 15:00:00;17.5065;58.643499999999996
ParcST;2025-09-29 16:00:00;17.359666666666666;59.66133333333334
ParcST;2025-09-29 17:00:00;17.343833333333333;60.79266666666667
ParcST;2025-09-29 18:00:00;16.724833333333333;62.92483333333333
ParcST;2025-09-29 19:00:00;14.4365;73.91116666666666
ParcST;2025-09-29 20:00:00;12.762666666666666;82.16449999999999
ParcST;2025-09-29 21:00:00;11.483166666666667;85.90350000000001
ParcST;2025-09-29 22:00:00;10.589500000000001;87.77433333333333
ParcST;2025-09-29 23:00:00;9.644499999999999;89.06666666666666
ParcST;2025-09-30 00:00:00;8.766833333333333;90.68650000000001
ParcST;2025-09-30 01:00:00;8.315333333333333;92.08550000000001
ParcST;2025-09-30 02:00:00;7.886500000000001;92.8085
ParcST;2025-09-30 03:00:00;7.418666666666667;93.52766666666666
ParcST;2025-09-30 04:00:00;7.1080000000000005;94.05366666666667
ParcST;2025-09-30 05:00:00;6.905833333333334;94.50083333333333
ParcST;2025-09-30 06:00:00;7.481333333333333;94.57100000000001
ParcST;2025-09-30 07:00:00;7.368166666666667;94.55733333333335
ParcST;2025-09-30 08:00:00;8.072833333333334;95.10033333333332
ParcST;2025-09-30 09:00:00;10.393;92.61433333333333
ParcST;2025-09-30 10:00:00;12.057;89.005
ParcST;2025-09-30 11:00:00;13.148333333333333;85.92983333333332
ParcST;2025-09-30 12:00:00;14.799833333333334;79.22033333333333
ParcST;2025-09-30 13:00:00;16.125333333333334;73.48700000000001
ParcST;2025-09-30 14:00:00;16.772499999999997;69.52283333333334
ParcST;2025-09-30 15:00:00;17.066;67.22250000000001
ParcST;2025-09-30 16:00:00;17.276666666666667;66.71849999999999
ParcST;2025-09-30 17:00:00;17.316;67.49066666666666
ParcST;2025-09-30 18:00:00;16.653666666666666;70.17016666666667
ParcST;2025-09-30 19:00:00;16.12933333333333;70.935
ParcST;2025-09-30 20:00:00;15.166333333333334;69.47233333333334
