station;heure;temperature;humidity
pierre de savoie;2025-05-11 15:00:00;23.392016988377716;39.07835507743954
pierre de savoie;2025-05-11 16:00:00;23.566478472063277;39.1170112662445
pierre de savoie;2025-05-11 17:00:00;23.7204674347041;39.17677576867323
pierre de savoie;2025-05-11 18:00:00;23.851313547468276;39.17448691538873
pierre de savoie;2025-05-11 19:00:00;23.948335495028104;39.186694132906084
pierre de savoie;2025-05-11 20:00:00;24.003522290887815;39.20398769105567
pierre de savoie;2025-05-11 21:00:00;24.010643167772944;39.17779303679968
pierre de savoie;2025-05-11 22:00:00;23.989725591922888;39.128201215635414
pierre de savoie;2025-05-11 23:00:00;23.94566516619618;39.134813458457316
pierre de savoie;2025-05-12 00:00:00;23.869560794486407;39.11345082780195
pierre de savoie;2025-05-12 01:00:00;23.80858828615752;39.099717708094914
pierre de savoie;2025-05-12 02:00:00;23.74850588743928;39.11650263218128
pierre de savoie;2025-05-12 03:00:00;23.683082831057195;39.12743826454058
pierre de savoie;2025-05-12 04:00:00;23.610983952595305;39.13405050736248
pierre de savoie;2025-05-12 05:00:00;23.533099361664252;39.177284402736454
pierre de savoie;2025-05-12 06:00:00;23.505060908929067;39.237811856260016
pierre de savoie;2025-05-12 07:00:00;23.48458838788434;39.28282597085527
pierre de savoie;2025-05-12 08:00:00;23.47257190814069;39.33801276671499
pierre de savoie;2025-05-12 09:00:00;23.45833015437044;39.392690928511485
pierre de savoie;2025-05-12 10:00:00;23.48191805905242;39.47280079346914
pierre de savoie;2025-05-12 11:00:00;23.509956511787596;39.52340988275985
pierre de savoie;2025-05-12 12:00:00;23.54467078660258;39.601993845527836
pierre de savoie;2025-05-12 13:00:00;23.56870374608987;39.68108644235904
pierre de savoie;2025-05-12 14:00:00;23.601637801683577;39.78154166984563
pierre de savoie;2025-05-12 15:00:00;23.696879530022127;39.93489483990743
pierre de savoie;2025-05-12 16:00:00;23.811258614989445;40.037130286615294
pierre de savoie;2025-05-12 17:00:00;23.881577274230057;40.081635767147326
pierre de savoie;2025-05-12 18:00:00;23.851313547468276;40.11978332188907
pierre de savoie;2025-05-12 19:00:00;23.807253121741557;40.19607843137255
pierre de savoie;2025-05-12 20:00:00;23.77164873731593;40.21540652577503
pierre de savoie;2025-05-12 21:00:00;23.710676228987058;40.28025736883599
pierre de savoie;2025-05-12 22:00:00;23.645698227410293;40.309758144502936
pierre de savoie;2025-05-12 23:00:00;23.58205539024949;40.3242542153048
pierre de savoie;2025-05-13 00:00:00;23.507731237760993;40.34816001627629
pierre de savoie;2025-05-13 01:00:00;23.44408840060019;40.42114900434882
pierre de savoie;2025-05-13 02:00:00;23.406703796953284;40.46183972940668
pierre de savoie;2025-05-13 03:00:00;23.36086315200529;40.49134050507362
pierre de savoie;2025-05-13 04:00:00;23.282088451463594;40.50965133134966
pierre de savoie;2025-05-13 05:00:00;23.247374176648616;40.547035934996565
pierre de savoie;2025-05-13 06:00:00;23.205093970143185;40.573993540347395
pierre de savoie;2025-05-13 07:00:00;23.177055517408004;40.59764502428728
pierre de savoie;2025-05-13 08:00:00;23.154357722336666;40.63070623839678
pierre de savoie;2025-05-13 09:00:00;23.168154421301594;40.670379695328194
pierre de savoie;2025-05-13 10:00:00;23.233577477683685;40.732178734009814
pierre de savoie;2025-05-13 11:00:00;23.289209328348722;40.74591185371684
pierre de savoie;2025-05-13 12:00:00;23.365313700058493;40.774903995320564
pierre de savoie;2025-05-13 13:00:00;23.420500495918215;40.800590015513336
pierre de savoie;2025-05-13 14:00:00;23.50328068970779;40.87256173545942
pierre de savoie;2025-05-13 15:00:00;23.694209201190205;40.93944711477327
pierre de savoie;2025-05-13 16:00:00;23.899379466442866;40.95801225808092
pierre de savoie;2025-05-13 17:00:00;24.034943160143435;40.96345464255741
pierre de savoie;2025-05-13 18:00:00;24.109000279748738;40.91325246051728
pierre de savoie;2025-05-13 19:00:00;24.144604664174363;40.90562294956893
pierre de savoie;2025-05-13 20:00:00;24.122351923908354;40.86010020091045
pierre de savoie;2025-05-13 21:00:00;24.074286004933754;40.816103354441644
pierre de savoie;2025-05-13 22:00:00;23.99417613997609;40.7888914320592
pierre de savoie;2025-05-13 23:00:00;23.93667505912871;40.75684748607614
pierre de savoie;2025-05-14 00:00:00;23.87178606851301;40.75188830395972
pierre de savoie;2025-05-14 01:00:00;23.799242135245795;40.70674703084865
pierre de savoie;2025-05-14 02:00:00;23.70133007807533;40.67800920627654
pierre de savoie;2025-05-14 03:00:00;23.611963073167008;40.64820325017166
pierre de savoie;2025-05-14 04:00:00;23.53198672465095;40.64965285725185
pierre de savoie;2025-05-14 05:00:00;23.454547188525215;40.63820859082932
